Date,Key,NewCases,NewDeaths,NewMild,NewSevere,NewCritical,CurrentlyMild,CurrentlySevere,CurrentlyCritical
2020-03-27,AU,212,0,170,32,11,2003,462,161
2020-03-28,AU,431,1,345,65,22,2169,515,181
2020-03-29,AU,284,2,227,43,14,1907,546,192
2020-03-30,AU,464,3,371,70,23,2187,599,213
2020-03-31,AU,150,1,120,22,8,1827,600,217
2020-04-01,AU,269,1,215,40,13,1742,615,226
2020-04-02,AU,248,2,198,37,12,1646,619,233
2020-04-03,AU,324,7,259,49,16,1736,576,242
2020-04-04,AU,139,4,111,21,7,1502,580,241
2020-04-05,AU,57,2,46,9,3,1321,498,232
2020-04-06,AU,100,6,80,15,5,1030,457,207
2020-04-07,AU,112,3,90,17,6,999,419,207
2020-04-08,AU,96,5,77,14,5,861,401,181
2020-04-09,AU,100,2,80,15,5,742,351,168
2020-04-10,AU,86,2,69,13,4,552,322,154
2020-04-11,AU,51,3,41,8,3,482,260,146
2020-04-12,AU,33,4,26,5,2,462,242,126
2020-04-13,AU,44,0,35,7,2,418,209,114
2020-04-14,AU,50,0,40,8,2,368,179,93
2020-04-15,AU,42,2,34,6,2,325,137,88
2020-04-16,AU,39,0,31,6,2,276,122,76
2020-04-17,AU,36,4,29,5,2,236,118,65
2020-04-18,AU,53,2,42,8,3,238,111,52
2020-04-19,AU,26,1,21,4,1,232,98,46
2020-04-20,AU,13,1,10,2,1,207,86,44
2020-04-21,AU,22,3,18,3,1,185,74,40
2020-04-22,AU,7,0,6,1,0,157,62,35
2020-04-23,AU,13,1,10,2,1,136,57,31
2020-04-24,AU,20,4,16,3,1,123,55,27
2020-04-25,AU,16,2,13,2,1,94,51,23
2020-04-26,AU,10,2,8,2,0,81,45,21
2020-04-27,AU,12,1,10,2,1,80,40,20
2020-04-28,AU,13,4,10,2,1,73,36,19
2020-04-29,AU,8,2,6,1,0,74,32,17
2020-04-30,AU,16,2,13,2,1,76,26,15
2020-05-01,AU,5,1,4,1,0,64,23,14
2020-05-02,AU,16,0,13,2,1,64,24,13
2020-05-03,AU,18,2,14,3,1,70,23,11
2020-05-04,AU,24,0,19,4,1,80,26,11
2020-05-05,AU,24,1,19,4,1,89,27,11
2020-05-06,AU,26,1,21,4,1,103,28,11
2020-05-07,AU,21,0,17,3,1,107,29,12
2020-05-08,AU,18,0,14,3,1,118,30,12
2020-05-09,AU,15,0,12,2,1,117,31,12
2020-05-10,AU,12,0,10,2,1,112,30,12
2020-05-11,AU,7,0,6,1,0,98,30,12
2020-05-12,AU,16,0,13,2,1,92,30,12
2020-05-13,AU,11,1,9,2,1,80,31,12
2020-01-14,AZ,0,0,0,0,0,0,0,0
2020-01-15,AZ,0,0,0,0,0,0,0,0
2020-01-16,AZ,0,0,0,0,0,0,0,0
2020-01-17,AZ,0,0,0,0,0,0,0,0
2020-01-18,AZ,0,0,0,0,0,0,0,0
2020-01-19,AZ,0,0,0,0,0,0,0,0
2020-01-20,AZ,0,0,0,0,0,0,0,0
2020-01-21,AZ,0,0,0,0,0,0,0,0
2020-01-22,AZ,0,0,0,0,0,0,0,0
2020-01-23,AZ,0,0,0,0,0,0,0,0
2020-01-24,AZ,0,0,0,0,0,0,0,0
2020-01-25,AZ,0,0,0,0,0,0,0,0
2020-01-26,AZ,0,0,0,0,0,0,0,0
2020-01-27,AZ,0,0,0,0,0,0,0,0
2020-01-28,AZ,0,0,0,0,0,0,0,0
2020-01-29,AZ,0,0,0,0,0,0,0,0
2020-01-30,AZ,0,0,0,0,0,0,0,0
2020-01-31,AZ,0,0,0,0,0,0,0,0
2020-02-01,AZ,0,0,0,0,0,0,0,0
2020-02-02,AZ,0,0,0,0,0,0,0,0
2020-02-03,AZ,0,0,0,0,0,0,0,0
2020-02-04,AZ,0,0,0,0,0,0,0,0
2020-02-05,AZ,0,0,0,0,0,0,0,0
2020-02-06,AZ,0,0,0,0,0,0,0,0
2020-02-07,AZ,0,0,0,0,0,0,0,0
2020-02-08,AZ,0,0,0,0,0,0,0,0
2020-02-09,AZ,0,0,0,0,0,0,0,0
2020-02-10,AZ,0,0,0,0,0,0,0,0
2020-02-11,AZ,0,0,0,0,0,0,0,0
2020-02-12,AZ,0,0,0,0,0,0,0,0
2020-02-13,AZ,0,0,0,0,0,0,0,0
2020-02-14,AZ,0,0,0,0,0,0,0,0
2020-02-15,AZ,0,0,0,0,0,0,0,0
2020-02-16,AZ,0,0,0,0,0,0,0,0
2020-02-17,AZ,0,0,0,0,0,0,0,0
2020-02-18,AZ,0,0,0,0,0,0,0,0
2020-02-19,AZ,0,0,0,0,0,0,0,0
2020-02-20,AZ,0,0,0,0,0,0,0,0
2020-02-21,AZ,0,0,0,0,0,0,0,0
2020-02-22,AZ,0,0,0,0,0,0,0,0
2020-02-23,AZ,0,0,0,0,0,0,0,0
2020-02-24,AZ,0,0,0,0,0,0,0,0
2020-02-25,AZ,0,0,0,0,0,0,0,0
2020-02-26,AZ,0,0,0,0,0,0,0,0
2020-02-27,AZ,0,0,0,0,0,0,0,0
2020-02-28,AZ,1,0,1,0,0,1,0,0
2020-02-29,AZ,0,0,0,0,0,1,0,0
2020-03-01,AZ,2,0,2,0,0,2,0,0
2020-03-05,AZ,3,0,2,0,0,5,1,0
2020-03-06,AZ,3,0,2,0,0,7,1,0
2020-03-10,AZ,2,0,2,0,0,9,2,1
2020-03-11,AZ,2,0,2,0,0,10,2,1
2020-03-12,AZ,0,0,0,0,0,10,2,1
2020-03-14,AZ,6,0,5,1,0,14,3,1
2020-03-15,AZ,0,0,0,0,0,13,3,1
2020-03-16,AZ,0,0,0,0,0,10,3,1
2020-03-17,AZ,9,0,7,1,0,15,4,1
2020-03-18,AZ,6,0,5,1,0,18,5,2
2020-03-19,AZ,10,0,8,2,0,25,6,2
2020-03-20,AZ,0,1,0,0,0,25,6,2
2020-03-21,AZ,9,0,7,1,0,27,7,3
2020-03-22,AZ,12,0,10,2,1,37,8,3
2020-03-23,AZ,7,0,6,1,0,42,9,3
2020-03-24,AZ,15,0,12,2,1,47,11,4
2020-03-25,AZ,6,1,5,1,0,47,12,4
2020-03-26,AZ,29,1,23,4,1,62,15,6
2020-03-27,AZ,43,0,34,6,2,97,22,8
2020-03-28,AZ,17,1,14,3,1,103,24,8
2020-03-29,AZ,27,0,22,4,1,115,27,10
2020-03-30,AZ,64,0,51,10,3,161,36,13
2020-03-31,AZ,25,1,20,4,1,169,38,14
2020-04-01,AZ,61,0,49,9,3,213,47,17
2020-04-02,AZ,41,0,33,6,2,222,52,18
2020-04-03,AZ,43,0,34,6,2,222,57,20
2020-04-04,AZ,78,0,62,12,4,271,67,24
2020-04-05,AZ,63,2,50,9,3,300,75,27
2020-04-06,AZ,57,0,46,9,3,294,82,29
2020-04-07,AZ,76,1,61,11,4,335,89,32
2020-04-08,AZ,105,0,84,16,5,370,99,37
2020-04-09,AZ,104,1,83,16,5,421,112,42
2020-04-10,AZ,65,1,52,10,3,438,117,43
2020-04-11,AZ,67,1,54,10,3,430,118,45
2020-04-12,AZ,40,0,32,6,2,411,120,46
2020-04-13,AZ,50,1,40,8,2,406,118,47
2020-04-14,AZ,49,1,39,7,2,384,120,46
2020-04-15,AZ,56,0,45,8,3,345,122,48
2020-04-16,AZ,30,2,24,4,2,286,114,46
2020-04-17,AZ,57,0,46,9,3,279,113,47
2020-04-18,AZ,33,3,26,5,2,252,110,47
2020-04-19,AZ,25,1,20,4,1,240,102,44
2020-04-20,AZ,38,0,30,6,2,230,92,43
2020-04-21,AZ,44,1,35,7,2,226,83,42
2020-04-22,AZ,38,0,30,6,2,212,79,40
2020-04-23,AZ,30,0,24,4,2,212,74,36
2020-04-24,AZ,44,1,35,7,2,202,74,33
2020-04-25,AZ,25,0,20,4,1,195,70,31
2020-04-26,AZ,28,0,22,4,1,198,67,29
2020-04-27,AZ,33,1,26,5,2,194,64,29
2020-04-28,AZ,39,0,31,6,2,190,65,28
2020-04-29,AZ,49,1,39,7,2,198,64,28
2020-04-30,AZ,38,1,30,6,2,205,65,28
2020-05-01,AZ,50,1,40,8,2,210,68,29
2020-05-02,AZ,40,0,32,6,2,222,69,28
2020-05-03,AZ,38,0,30,6,2,230,68,28
2020-05-04,AZ,52,1,42,8,3,245,70,29
2020-05-05,AZ,76,0,61,11,4,274,77,31
2020-05-06,AZ,67,2,54,10,3,289,80,32
2020-05-07,AZ,77,0,62,12,4,320,88,34
2020-05-08,AZ,75,0,60,11,4,340,95,37
2020-05-09,AZ,143,3,114,21,7,422,112,42
2020-05-10,AZ,97,1,78,15,5,470,120,45
2020-05-11,AZ,70,0,56,10,4,484,123,47
2020-05-12,AZ,104,1,83,16,5,506,133,51
2020-05-13,AZ,65,2,52,10,3,505,136,52
2020-01-14,BE,0,0,0,0,0,0,0,0
2020-01-15,BE,0,0,0,0,0,0,0,0
2020-01-16,BE,0,0,0,0,0,0,0,0
2020-01-17,BE,0,0,0,0,0,0,0,0
2020-01-18,BE,0,0,0,0,0,0,0,0
2020-01-19,BE,0,0,0,0,0,0,0,0
2020-01-20,BE,0,0,0,0,0,0,0,0
2020-01-21,BE,0,0,0,0,0,0,0,0
2020-01-22,BE,0,0,0,0,0,0,0,0
2020-01-23,BE,0,0,0,0,0,0,0,0
2020-01-24,BE,0,0,0,0,0,0,0,0
2020-01-25,BE,0,0,0,0,0,0,0,0
2020-01-26,BE,0,0,0,0,0,0,0,0
2020-01-27,BE,0,0,0,0,0,0,0,0
2020-01-28,BE,0,0,0,0,0,0,0,0
2020-01-29,BE,0,0,0,0,0,0,0,0
2020-01-30,BE,0,0,0,0,0,0,0,0
2020-01-31,BE,0,0,0,0,0,0,0,0
2020-02-01,BE,0,0,0,0,0,0,0,0
2020-02-02,BE,0,0,0,0,0,0,0,0
2020-02-03,BE,1,0,1,0,0,1,0,0
2020-02-04,BE,0,0,0,0,0,1,0,0
2020-02-05,BE,0,0,0,0,0,1,0,0
2020-02-06,BE,0,0,0,0,0,1,0,0
2020-02-07,BE,0,0,0,0,0,1,0,0
2020-02-08,BE,0,0,0,0,0,1,0,0
2020-02-09,BE,0,0,0,0,0,1,0,0
2020-02-10,BE,0,0,0,0,0,0,0,0
2020-02-11,BE,0,0,0,0,0,0,0,0
2020-02-12,BE,0,0,0,0,0,0,0,0
2020-02-13,BE,0,0,0,0,0,0,0,0
2020-02-14,BE,0,0,0,0,0,0,0,0
2020-02-15,BE,0,0,0,0,0,0,0,0
2020-02-16,BE,0,0,0,0,0,0,0,0
2020-02-17,BE,0,0,0,0,0,0,0,0
2020-02-18,BE,0,0,0,0,0,0,0,0
2020-02-19,BE,0,0,0,0,0,0,0,0
2020-02-20,BE,0,0,0,0,0,0,0,0
2020-02-21,BE,0,0,0,0,0,0,0,0
2020-02-22,BE,0,0,0,0,0,0,0,0
2020-02-23,BE,0,0,0,0,0,0,0,0
2020-02-24,BE,0,0,0,0,0,0,0,0
2020-02-25,BE,0,0,0,0,0,0,0,0
2020-02-26,BE,0,0,0,0,0,0,0,0
2020-02-27,BE,0,0,0,0,0,0,0,0
2020-02-28,BE,0,0,0,0,0,0,0,0
2020-02-29,BE,0,0,0,0,0,0,0,0
2020-03-01,BE,1,0,1,0,0,1,0,0
2020-03-02,BE,6,0,5,1,0,6,1,0
2020-03-03,BE,5,0,4,1,0,10,2,1
2020-03-04,BE,10,0,8,2,0,18,3,1
2020-03-05,BE,27,0,22,4,1,39,7,2
2020-03-06,BE,59,0,47,9,3,86,16,5
2020-03-07,BE,60,0,48,9,3,134,25,8
2020-03-08,BE,31,0,25,5,2,158,30,10
2020-03-09,BE,39,0,31,6,2,185,36,12
2020-03-10,BE,28,0,22,4,1,203,40,13
2020-03-11,BE,47,3,38,7,2,233,47,16
2020-03-12,BE,85,0,68,13,4,279,60,20
2020-03-13,BE,160,0,128,24,8,360,84,28
2020-03-14,BE,130,1,104,20,6,416,102,34
2020-03-15,BE,197,0,158,30,10,549,131,44
2020-03-16,BE,199,1,159,30,10,677,159,54
2020-03-17,BE,158,0,126,24,8,781,179,62
2020-03-18,BE,243,9,194,36,12,938,207,74
2020-03-19,BE,309,7,247,46,15,1117,244,89
2020-03-20,BE,462,16,370,69,23,1358,309,110
2020-03-21,BE,558,30,446,84,28,1701,386,135
2020-03-22,BE,586,8,469,88,29,2012,470,162
2020-03-23,BE,342,13,274,51,17,2126,514,177
2020-03-24,BE,526,34,421,79,26,2421,580,202
2020-03-25,BE,668,56,534,100,33,2761,657,234
2020-03-26,BE,1298,42,1038,195,65,3552,832,296
2020-03-27,BE,1049,69,839,157,52,4022,960,344
2020-03-28,BE,1850,64,1480,278,92,5055,1207,429
2020-03-29,BE,1702,78,1362,255,85,5948,1439,507
2020-03-30,BE,1063,82,850,159,53,6525,1562,551
2020-03-31,BE,876,192,701,131,44,6805,1647,584
2020-04-01,BE,1189,123,951,178,59,7222,1756,636
2020-04-02,BE,1384,183,1107,208,69,7290,1880,693
2020-04-03,BE,1422,132,1138,213,71,7589,2005,749
2020-04-04,BE,1661,140,1329,249,83,7438,2203,809
2020-04-05,BE,1260,164,1008,189,63,7084,2313,844
2020-04-06,BE,1123,185,898,168,56,7132,2382,871
2020-04-07,BE,1380,403,1104,207,69,7535,2394,923
2020-04-08,BE,1209,205,967,181,60,7551,2418,957
2020-04-09,BE,1580,283,1264,237,79,7708,2377,1002
2020-04-10,BE,1684,496,1347,253,84,7918,2375,1022
2020-04-11,BE,1351,327,1081,203,68,7670,2418,1037
2020-04-12,BE,1629,254,1303,244,81,7965,2531,1026
2020-04-13,BE,942,303,754,141,47,7820,2494,988
2020-04-14,BE,530,254,424,80,26,7140,2366,961
2020-04-15,BE,2454,283,1963,368,123,8136,2520,1040
2020-04-16,BE,1236,417,989,185,62,7861,2457,1042
2020-04-17,BE,1329,306,1063,199,66,7577,2467,1040
2020-04-18,BE,1045,290,836,157,52,7332,2455,1021
2020-04-19,BE,1313,230,1050,197,66,7079,2445,1003
2020-04-20,BE,1487,145,1190,223,74,7515,2487,1015
2020-04-21,BE,973,170,778,146,49,7870,2396,1007
2020-04-22,BE,933,264,746,140,47,6653,2283,985
2020-04-23,BE,908,228,726,136,45,6390,2217,970
2020-04-24,BE,1496,189,1197,224,75,6524,2197,966
2020-04-25,BE,1032,238,826,155,52,6514,2210,933
2020-04-26,BE,809,177,647,121,40,6110,2252,906
2020-04-27,BE,553,113,442,83,28,5363,1967,852
2020-04-28,BE,647,124,518,97,32,5102,1879,837
2020-04-29,BE,525,170,420,79,26,4776,1758,837
2020-04-30,BE,660,93,528,99,33,4578,1700,747
2020-05-01,BE,513,109,410,77,26,3791,1580,711
2020-05-02,BE,485,62,388,73,24,3354,1430,669
2020-05-03,BE,389,79,311,58,19,3018,1342,636
2020-05-04,BE,361,80,289,54,18,2864,1257,589
2020-05-05,BE,242,92,194,36,12,2540,1157,526
2020-05-06,BE,272,323,218,41,14,2338,973,491
2020-05-07,BE,639,76,511,96,32,2321,914,477
2020-05-08,BE,591,106,473,89,30,2383,882,461
2020-05-09,BE,585,60,468,88,29,2463,886,415
2020-05-10,BE,485,75,388,73,24,2540,862,388
2020-05-11,BE,368,51,294,55,18,2546,838,366
2020-05-12,BE,330,54,264,50,16,2616,789,355
2020-05-13,BE,202,82,162,30,10,2560,742,332
2020-01-14,BH,0,0,0,0,0,0,0,0
2020-01-15,BH,0,0,0,0,0,0,0,0
2020-01-16,BH,0,0,0,0,0,0,0,0
2020-01-17,BH,0,0,0,0,0,0,0,0
2020-01-18,BH,0,0,0,0,0,0,0,0
2020-01-19,BH,0,0,0,0,0,0,0,0
2020-01-20,BH,0,0,0,0,0,0,0,0
2020-01-21,BH,0,0,0,0,0,0,0,0
2020-01-22,BH,0,0,0,0,0,0,0,0
2020-01-23,BH,0,0,0,0,0,0,0,0
2020-01-24,BH,0,0,0,0,0,0,0,0
2020-01-25,BH,0,0,0,0,0,0,0,0
2020-01-26,BH,0,0,0,0,0,0,0,0
2020-01-27,BH,0,0,0,0,0,0,0,0
2020-01-28,BH,0,0,0,0,0,0,0,0
2020-01-29,BH,0,0,0,0,0,0,0,0
2020-01-30,BH,0,0,0,0,0,0,0,0
2020-01-31,BH,0,0,0,0,0,0,0,0
2020-02-01,BH,0,0,0,0,0,0,0,0
2020-02-02,BH,0,0,0,0,0,0,0,0
2020-02-03,BH,0,0,0,0,0,0,0,0
2020-02-04,BH,0,0,0,0,0,0,0,0
2020-02-05,BH,0,0,0,0,0,0,0,0
2020-02-06,BH,0,0,0,0,0,0,0,0
2020-02-07,BH,0,0,0,0,0,0,0,0
2020-02-08,BH,0,0,0,0,0,0,0,0
2020-02-09,BH,0,0,0,0,0,0,0,0
2020-02-10,BH,0,0,0,0,0,0,0,0
2020-02-11,BH,0,0,0,0,0,0,0,0
2020-02-12,BH,0,0,0,0,0,0,0,0
2020-02-13,BH,0,0,0,0,0,0,0,0
2020-02-14,BH,0,0,0,0,0,0,0,0
2020-02-15,BH,0,0,0,0,0,0,0,0
2020-02-16,BH,0,0,0,0,0,0,0,0
2020-02-17,BH,0,0,0,0,0,0,0,0
2020-02-18,BH,0,0,0,0,0,0,0,0
2020-02-19,BH,0,0,0,0,0,0,0,0
2020-02-20,BH,0,0,0,0,0,0,0,0
2020-02-21,BH,0,0,0,0,0,0,0,0
2020-02-22,BH,0,0,0,0,0,0,0,0
2020-02-23,BH,1,0,1,0,0,1,0,0
2020-02-24,BH,1,0,1,0,0,2,0,0
2020-02-25,BH,21,0,17,3,1,18,3,1
2020-02-26,BH,10,0,8,2,0,26,5,2
2020-02-27,BH,0,0,0,0,0,26,5,2
2020-02-28,BH,5,0,4,1,0,30,6,2
2020-02-29,BH,3,0,2,0,0,33,6,2
2020-03-01,BH,6,0,5,1,0,37,7,2
2020-03-03,BH,2,0,2,0,0,38,7,2
2020-03-04,BH,3,0,2,0,0,23,8,3
2020-03-05,BH,0,0,0,0,0,15,8,3
2020-03-06,BH,4,0,3,1,0,18,8,3
2020-03-07,BH,7,0,6,1,0,20,9,3
2020-03-08,BH,16,0,13,2,1,30,12,4
2020-03-09,BH,30,0,24,4,2,50,13,5
2020-03-10,BH,1,0,1,0,0,49,12,5
2020-03-11,BH,52,0,42,8,3,88,19,8
2020-03-12,BH,0,0,0,0,0,88,19,7
2020-03-13,BH,48,0,38,7,2,123,25,9
2020-03-14,BH,1,0,1,0,0,118,25,9
2020-03-15,BH,3,0,2,0,0,108,25,9
2020-03-16,BH,7,1,6,1,0,90,25,9
2020-03-17,BH,16,0,13,2,1,102,28,10
2020-03-18,BH,19,0,15,3,1,75,30,10
2020-03-19,BH,13,0,10,2,1,86,31,11
2020-03-20,BH,16,0,13,2,1,60,31,12
2020-03-21,BH,21,0,17,3,1,76,30,13
2020-03-22,BH,28,1,22,4,1,96,34,14
2020-03-23,BH,5,0,4,1,0,94,27,13
2020-03-24,BH,51,1,41,8,3,122,34,14
2020-03-25,BH,29,0,23,4,1,130,31,15
2020-03-26,BH,39,1,31,6,2,151,37,15
2020-03-27,BH,8,0,6,1,0,145,38,15
2020-03-28,BH,7,0,6,1,0,134,38,13
2020-03-29,BH,27,0,22,4,1,133,39,14
2020-03-30,BH,15,0,12,2,1,141,39,15
2020-03-31,BH,52,0,42,8,3,142,45,17
2020-04-01,BH,2,0,2,0,0,120,43,17
2020-04-02,BH,74,0,59,11,4,148,51,19
2020-04-03,BH,0,0,0,0,0,142,46,19
2020-04-04,BH,45,0,36,7,2,172,52,20
2020-04-05,BH,12,0,10,2,1,160,46,20
2020-04-06,BH,56,0,45,8,3,193,51,21
2020-04-07,BH,55,1,44,8,3,195,53,24
2020-04-08,BH,12,0,10,2,1,203,54,22
2020-04-09,BH,64,0,51,10,3,195,62,23
2020-04-10,BH,111,1,89,17,6,284,75,27
2020-04-11,BH,42,0,34,6,2,282,79,29
2020-04-12,BH,96,0,77,14,5,349,85,33
2020-04-13,BH,225,1,180,34,11,484,119,43
2020-04-14,BH,167,0,134,25,8,574,133,51
2020-04-15,BH,145,0,116,22,7,680,154,55
2020-04-16,BH,27,0,22,4,1,650,152,57
2020-04-17,BH,44,0,35,7,2,597,157,55
2020-04-18,BH,29,0,23,4,1,586,153,57
2020-04-19,BH,100,0,80,15,5,590,159,59
2020-04-20,BH,34,0,27,5,2,437,163,60
2020-04-21,BH,66,0,53,10,3,356,163,61
2020-04-22,BH,34,0,27,5,2,267,151,60
2020-04-23,BH,210,1,168,32,10,414,177,70
2020-04-24,BH,301,0,241,45,15,619,207,82
2020-04-25,BH,71,0,57,11,4,653,184,80
2020-04-26,BH,58,0,46,9,3,619,168,80
2020-04-27,BH,76,0,61,11,4,653,157,79
2020-04-28,BH,88,0,70,13,4,670,167,73
2020-04-29,BH,110,0,88,16,6,731,177,70
2020-04-30,BH,119,0,95,18,6,658,190,68
2020-05-01,BH,130,0,104,20,6,522,195,74
2020-05-02,BH,114,0,91,17,6,556,207,77
2020-05-03,BH,99,0,79,15,5,589,211,81
2020-05-04,BH,150,0,120,22,8,648,229,83
2020-05-05,BH,187,0,150,28,9,727,225,91
2020-05-06,BH,214,0,171,32,11,810,212,98
2020-05-07,BH,265,0,212,40,13,927,241,110
2020-05-08,BH,245,0,196,37,12,1019,270,111
2020-05-09,BH,330,0,264,50,16,1192,308,113
2020-05-10,BH,167,0,134,25,8,1246,320,118
2020-05-11,BH,295,0,236,44,15,1362,347,129
2020-05-12,BH,295,1,236,44,15,1449,374,140
2020-05-13,BH,285,1,228,43,14,1506,397,150
2020-01-14,BR,0,0,0,0,0,0,0,0
2020-01-15,BR,0,0,0,0,0,0,0,0
2020-01-16,BR,0,0,0,0,0,0,0,0
2020-01-17,BR,0,0,0,0,0,0,0,0
2020-01-18,BR,0,0,0,0,0,0,0,0
2020-01-19,BR,0,0,0,0,0,0,0,0
2020-01-20,BR,0,0,0,0,0,0,0,0
2020-01-21,BR,0,0,0,0,0,0,0,0
2020-01-22,BR,0,0,0,0,0,0,0,0
2020-01-23,BR,0,0,0,0,0,0,0,0
2020-01-24,BR,0,0,0,0,0,0,0,0
2020-01-25,BR,0,0,0,0,0,0,0,0
2020-01-26,BR,0,0,0,0,0,0,0,0
2020-01-27,BR,0,0,0,0,0,0,0,0
2020-01-28,BR,0,0,0,0,0,0,0,0
2020-01-29,BR,0,0,0,0,0,0,0,0
2020-01-30,BR,0,0,0,0,0,0,0,0
2020-01-31,BR,0,0,0,0,0,0,0,0
2020-02-01,BR,0,0,0,0,0,0,0,0
2020-02-02,BR,0,0,0,0,0,0,0,0
2020-02-03,BR,0,0,0,0,0,0,0,0
2020-02-04,BR,0,0,0,0,0,0,0,0
2020-02-05,BR,0,0,0,0,0,0,0,0
2020-02-06,BR,0,0,0,0,0,0,0,0
2020-02-07,BR,0,0,0,0,0,0,0,0
2020-02-08,BR,0,0,0,0,0,0,0,0
2020-02-09,BR,0,0,0,0,0,0,0,0
2020-02-10,BR,0,0,0,0,0,0,0,0
2020-02-11,BR,0,0,0,0,0,0,0,0
2020-02-12,BR,0,0,0,0,0,0,0,0
2020-02-13,BR,0,0,0,0,0,0,0,0
2020-02-14,BR,0,0,0,0,0,0,0,0
2020-02-15,BR,0,0,0,0,0,0,0,0
2020-02-16,BR,0,0,0,0,0,0,0,0
2020-02-17,BR,0,0,0,0,0,0,0,0
2020-02-18,BR,0,0,0,0,0,0,0,0
2020-02-19,BR,0,0,0,0,0,0,0,0
2020-02-20,BR,0,0,0,0,0,0,0,0
2020-02-21,BR,0,0,0,0,0,0,0,0
2020-02-22,BR,0,0,0,0,0,0,0,0
2020-02-23,BR,0,0,0,0,0,0,0,0
2020-02-24,BR,0,0,0,0,0,0,0,0
2020-02-25,BR,1,0,1,0,0,1,0,0
2020-02-26,BR,0,0,0,0,0,1,0,0
2020-02-27,BR,0,0,0,0,0,1,0,0
2020-02-28,BR,0,0,0,0,0,1,0,0
2020-02-29,BR,1,0,1,0,0,2,0,0
2020-03-01,BR,0,0,0,0,0,2,0,0
2020-03-02,BR,0,0,0,0,0,2,0,0
2020-03-03,BR,0,0,0,0,0,1,0,0
2020-03-04,BR,1,0,1,0,0,2,0,0
2020-03-05,BR,5,0,4,1,0,6,1,0
2020-03-06,BR,5,0,4,1,0,10,2,1
2020-03-07,BR,0,0,0,0,0,9,2,1
2020-03-08,BR,12,0,10,2,1,18,4,1
2020-03-09,BR,0,0,0,0,0,18,4,1
2020-03-10,BR,9,0,7,1,0,26,5,2
2020-03-11,BR,18,0,14,3,1,39,8,3
2020-03-12,BR,25,0,20,4,1,55,11,4
2020-03-13,BR,21,0,17,3,1,68,14,5
2020-03-14,BR,23,0,18,3,1,86,18,6
2020-03-15,BR,79,0,63,12,4,140,30,10
2020-03-16,BR,34,0,27,5,2,167,35,12
2020-03-17,BR,57,1,46,9,3,206,42,14
2020-03-18,BR,137,3,110,21,7,301,62,21
2020-03-19,BR,193,2,154,29,10,435,91,31
2020-03-20,BR,283,5,226,42,14,645,132,45
2020-03-21,BR,224,7,179,34,11,806,165,56
2020-03-22,BR,418,7,334,63,21,1077,227,77
2020-03-23,BR,345,9,276,52,17,1326,276,93
2020-03-24,BR,310,12,248,46,16,1528,319,109
2020-03-25,BR,232,11,186,35,12,1604,350,120
2020-03-26,BR,482,20,386,72,24,1835,419,143
2020-03-27,BR,502,15,402,75,25,2010,483,167
2020-03-28,BR,487,22,390,73,24,2221,550,190
2020-03-29,BR,352,22,282,53,18,2168,595,207
2020-03-30,BR,323,23,258,48,16,2150,623,219
2020-03-31,BR,1138,42,910,171,57,2813,764,274
2020-04-01,BR,1119,40,895,168,56,3522,890,327
2020-04-02,BR,1074,58,859,161,54,3996,1017,374
2020-04-03,BR,1146,60,917,172,57,4511,1126,422
2020-04-04,BR,1222,73,978,183,61,5099,1258,469
2020-04-05,BR,852,54,682,128,43,5499,1339,500
2020-04-06,BR,926,67,741,139,46,5982,1443,526
2020-04-07,BR,1661,114,1329,249,83,6400,1620,591
2020-04-08,BR,2210,133,1768,332,110,7273,1876,686
2020-04-09,BR,1930,141,1544,290,96,7958,2093,771
2020-04-10,BR,1781,115,1425,267,89,8466,2307,836
2020-04-11,BR,1089,68,871,163,54,8359,2422,866
2020-04-12,BR,1442,99,1154,216,72,8831,2468,913
2020-04-13,BR,1261,105,1009,189,63,9099,2489,959
2020-04-14,BR,1832,204,1466,275,92,9236,2603,1034
2020-04-15,BR,3058,204,2446,459,153,9914,2890,1130
2020-04-16,BR,2105,188,1684,316,105,10054,3022,1179
2020-04-17,BR,3257,217,2606,489,163,11235,3383,1289
2020-04-18,BR,2917,206,2334,438,146,12698,3681,1377
2020-04-19,BR,2055,115,1644,308,103,13188,3741,1419
2020-04-20,BR,1927,113,1542,289,96,13721,3698,1473
2020-04-21,BR,2498,166,1998,375,125,14254,3783,1551
2020-04-22,BR,2678,165,2142,402,134,13950,3918,1602
2020-04-23,BR,3735,407,2988,560,187,15254,4315,1678
2020-04-24,BR,3503,357,2802,525,175,15450,4624,1757
2020-04-25,BR,5514,346,4411,827,276,17528,5262,1944
2020-04-26,BR,3379,189,2703,507,169,18587,5494,2058
2020-04-27,BR,4613,338,3690,692,231,20736,5727,2217
2020-04-28,BR,5385,474,4308,808,269,23046,6219,2423
2020-04-29,BR,6276,449,5021,941,314,25924,6672,2645
2020-04-30,BR,7218,435,5774,1083,361,28710,7317,2853
2020-05-01,BR,6209,428,4967,931,310,30875,7940,3058
2020-05-02,BR,4970,421,3976,746,248,30440,8397,3144
2020-05-03,BR,4588,275,3670,688,229,31407,8710,3227
2020-05-04,BR,6633,296,5306,995,332,33023,9303,3456
2020-05-05,BR,6935,600,5548,1040,347,34263,9783,3707
2020-05-06,BR,10503,615,8402,1575,525,37645,10833,4107
2020-05-07,BR,9888,610,7910,1483,494,39781,11490,4467
