date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-04-14,US_WY,-36,-12,-21,-18,-35,16
2020-04-14,UY,-60,-37,-74,-60,-39,20
2020-04-14,VE,-59,-35,-50,-61,-54,21
2020-04-14,VN,-58,-31,-36,-56,-19,18
2020-04-14,YE,-11,-4,-8,-14,-8,5
2020-04-14,ZA,-72,-46,-45,-80,-72,36
2020-04-14,ZM,-16,-10,-4,-20,-16,11
2020-04-14,ZW,-63,-53,-47,-78,-64,41
2020-04-15,AE,-63,-32,-74,-78,-56,31
2020-04-15,AF,-42,-31,-10,-51,-42,14
2020-04-15,AG,-68,-46,-59,-77,-73,
2020-04-15,AO,-54,-40,-41,-64,-52,29
2020-04-15,AR,-81,-31,-70,-62,-53,24
2020-04-15,AR_B,-82,-30,-73,-57,-56,24
2020-04-15,AR_L,-81,-39,-64,-66,-43,22
2020-04-15,AR_R,-86,-50,-81,-91,-52,27
2020-04-15,AR_T,-76,-20,-51,-42,-44,19
2020-04-15,AR_W,-75,-34,-65,-70,-36,17
2020-04-15,AR_Y,-76,-26,-65,-77,-38,20
2020-04-15,AT,-62,-20,-12,-58,-52,20
2020-04-15,AU,-37,-10,-31,-60,-41,20
2020-04-15,AU_ACT,-38,8,16,-58,-49,23
2020-04-15,AU_NSW,-40,-7,-27,-60,-44,20
2020-04-15,AU_NT,-21,-1,-11,-43,-16,13
2020-04-15,AU_QLD,-33,-8,-29,-57,-38,17
2020-04-15,AU_SA,-33,-2,-21,-52,-33,16
2020-04-15,AU_TAS,-51,-27,-71,-63,-36,18
2020-04-15,AU_VIC,-43,-15,-40,-70,-45,22
2020-04-15,AU_WA,-32,-6,-30,-56,-34,17
2020-04-15,AW,-65,-29,-52,-67,-64,32
2020-04-15,BA,-59,-23,-4,-52,-47,17
2020-04-15,BB,-68,-43,-64,-80,-72,30
2020-04-15,BD,-75,-56,-32,-72,-62,26
2020-04-15,BE,-74,-24,-12,-66,-64,25
2020-04-15,BF,-31,-24,-14,-45,-20,21
2020-04-15,BG,-49,-10,-40,-53,-44,17
2020-04-15,BH,-34,-14,-40,-33,-24,16
2020-04-15,BJ,-18,-7,-1,-19,-15,10
2020-04-15,BO,-84,-72,-76,-81,-76,38
2020-04-15,BR,-54,-17,-47,-53,-38,18
2020-04-15,BS,-51,-15,-40,-82,-60,28
2020-04-15,BW,-66,-54,-27,-78,-67,41
2020-04-15,BY,-25,-6,-18,-28,-26,10
2020-04-15,BZ,-67,-41,-57,-80,-69,28
2020-04-15,CA,-50,-19,-14,-68,-60,24
2020-04-15,CA_AB,-45,-10,-37,-70,-53,23
2020-04-15,CA_BC,-43,-16,64,-58,-55,21
2020-04-15,CA_MB,-38,-10,-19,-59,-48,20
2020-04-15,CA_NB,-38,-19,-1,-55,-56,20
2020-04-15,CA_NL,-39,-20,15,-56,-59,18
2020-04-15,CA_NS,-50,-29,-46,-68,-61,22
2020-04-15,CA_NT,,,,-55,-45,
2020-04-15,CA_NU,,,,,-31,
2020-04-15,CA_ON,-53,-20,-37,-70,-63,26
2020-04-15,CA_PE,-42,-14,,,-55,20
2020-04-15,CA_QC,-55,-24,-29,-73,-65,27
2020-04-15,CA_SK,-39,-6,11,-55,-49,19
2020-04-15,CA_YT,,,,,-43,
2020-04-15,CH,-74,-14,30,-49,-46,20
2020-04-15,CH_AG,-68,-3,98,-42,-39,18
2020-04-15,CH_AI,,,,,-28,
2020-04-15,CH_AR,,,,-31,-34,
2020-04-15,CH_BL,-66,1,,-38,-42,19
2020-04-15,CH_FR,-73,-16,62,-48,-48,21
2020-04-15,CH_GE,-81,-26,-2,-73,-66,27
2020-04-15,CH_GL,,,,-5,-28,
2020-04-15,CH_GR,-78,-23,-18,-52,-38,15
2020-04-15,CH_JU,-80,-16,,-41,-48,
2020-04-15,CH_LU,-69,-10,33,-44,-38,17
2020-04-15,CH_NE,-69,-19,,-48,-55,22
2020-04-15,CH_NW,,,,-44,-41,
2020-04-15,CH_OW,,,,-36,-34,
2020-04-15,CH_SG,-70,-7,111,-33,-34,16
2020-04-15,CH_SH,,,,-39,-38,
2020-04-15,CH_SO,-65,-4,,-45,-37,17
2020-04-15,CH_SZ,-57,-8,,-30,-35,17
2020-04-15,CH_TG,-68,-6,,-34,-30,15
2020-04-15,CH_TI,-83,-26,-32,-62,-56,25
2020-04-15,CH_UR,,,,-46,-29,
2020-04-15,CH_VD,-78,-21,18,-56,-58,24
2020-04-15,CH_VS,-79,-24,-14,-46,-45,18
2020-04-15,CI,-29,-17,-22,-32,-24,17
2020-04-15,CL,-62,-36,-61,-59,-48,24
2020-04-15,CL_AI,-57,-30,-59,-71,-31,16
2020-04-15,CL_AN,-51,-37,-56,-51,-35,19
2020-04-15,CL_AP,-48,-4,-61,-45,-34,17
2020-04-15,CL_AT,-49,-33,-53,-60,-31,19
2020-04-15,CL_CO,-64,-44,-74,-55,-40,20
2020-04-15,CL_LI,-49,-29,-51,-45,-30,19
2020-04-15,CL_LL,-68,-48,-70,-65,-44,24
2020-04-15,CL_LR,-72,-51,-76,-68,-44,24
2020-04-15,CL_ML,-52,-34,-50,-46,-31,19
2020-04-15,CL_NB,-69,-55,-53,-80,-67,
2020-04-15,CL_TA,-61,-36,-66,-50,-39,21
2020-04-15,CL_VS,-60,-41,-66,-53,-41,21
2020-04-15,CM,-25,-19,-19,-25,-19,12
2020-04-15,CO,-76,-52,-67,-76,-69,32
2020-04-15,CO_AMA,,,-61,,-34,
2020-04-15,CO_ANT,-78,-52,-66,-79,-71,33
2020-04-15,CO_ARA,,-48,-55,-50,-47,
2020-04-15,CO_CAL,-77,-55,-66,-86,-66,29
2020-04-15,CO_CAS,-73,-55,-57,-71,-56,30
2020-04-15,CO_CAU,-75,-56,-64,-64,-61,26
2020-04-15,CO_CAU,-74,-51,-70,-71,-66,29
2020-04-15,CO_CES,-75,-53,-63,-76,-58,24
2020-04-15,CO_CUN,-70,-53,-63,-68,-63,35
2020-04-15,CO_GUV,,,-56,,-40,
2020-04-15,CO_HUI,-74,-51,-67,,-62,27
2020-04-15,CO_LAG,-68,-43,-57,-66,-51,22
2020-04-15,CO_MAG,-77,-60,-76,-85,-62,24
2020-04-15,CO_MET,-75,-55,-61,-61,-60,31
2020-04-15,CO_PUT,-70,-64,-62,,-48,24
2020-04-15,CO_RIS,-78,-54,-74,-80,-70,32
2020-04-15,CO_SAN,-76,-51,-67,-75,-68,31
2020-04-15,CO_SUC,-71,-47,-59,-83,-56,22
2020-04-15,CO_TOL,-76,-54,-60,-80,-64,28
2020-04-15,CO_VAC,-74,-51,-70,-71,-66,29
2020-04-15,CO_VID,,,-39,,-20,
2020-04-15,CR,-47,-26,-52,-55,-40,20
2020-04-15,CV,-63,-49,-50,-86,-62,28
2020-04-15,CZ,-62,-7,-16,-44,-39,17
2020-04-15,DE,-45,-9,46,-49,-44,16
2020-04-15,DE_BB,-31,-3,28,-41,-41,14
2020-04-15,DE_BE,-53,-7,-1,-53,-53,19
2020-04-15,DE_BW,-45,-11,54,-50,-46,17
2020-04-15,DE_BY,-56,-11,25,-55,-46,18
2020-04-15,DE_HB,-48,-7,61,-50,-45,15
2020-04-15,DE_HE,-44,-10,55,-61,-47,16
2020-04-15,DE_HH,-54,-5,47,-55,-51,20
2020-04-15,DE_MV,-44,-11,13,-42,-37,13
2020-04-15,DE_NI,-43,-10,47,-43,-42,15
2020-04-15,DE_NW,-41,-7,92,-50,-46,16
2020-04-15,DE_RP,-39,-9,47,-55,-45,16
2020-04-15,DE_SH,-42,-8,35,-45,-45,16
2020-04-15,DE_SL,-46,-17,13,-59,-48,17
2020-04-15,DE_SN,-47,-10,53,-44,-40,14
2020-04-15,DE_ST,-32,-10,45,-40,-32,11
2020-04-15,DE_TH,-32,-10,59,-34,-39,12
2020-04-15,DK,-23,-5,58,-51,-48,17
2020-04-15,DO,-70,-50,-60,-81,-68,31
2020-04-15,EC,-78,-60,-73,-78,-79,36
2020-04-15,EE,-45,-18,6,-46,-50,19
2020-04-15,EG,-55,-10,-32,-47,-31,14
2020-04-15,ES,-88,-46,-77,-81,-68,30
2020-04-15,ES_AN,-88,-53,-78,-82,-67,28
2020-04-15,ES_AS,-89,-42,-69,-67,-63,26
2020-04-15,ES_CB,-87,-39,-72,-76,-63,28
2020-04-15,ES_CE,-92,-54,-84,,-67,
2020-04-15,ES_CM,-85,-41,-76,-79,-63,27
2020-04-15,ES_CN,-89,-50,-85,-79,-67,26
2020-04-15,ES_CT,-87,-39,-76,-80,-70,33
2020-04-15,ES_EX,-87,-52,-67,-75,-61,24
2020-04-15,ES_GA,-86,-45,-66,-79,-62,28
2020-04-15,ES_IB,-86,-43,-72,-80,-64,29
2020-04-15,ES_MC,-86,-47,-78,-73,-60,28
2020-04-15,ES_MD,-91,-48,-85,-84,-77,36
2020-04-15,ES_ML,-86,-49,-77,-75,-64,
2020-04-15,ES_NC,-86,-37,-73,-81,-62,28
2020-04-15,ES_PV,-88,-35,-77,-76,-65,30
2020-04-15,ES_RI,-88,-39,-73,-79,-59,26
2020-04-15,ES_VC,-89,-51,-80,-83,-66,29
2020-04-15,FI,-42,-12,37,-57,-49,17
2020-04-15,FJ,-43,-26,-26,-55,-40,23
2020-04-15,FR,-82,-32,-59,-78,-68,29
2020-04-15,FR_ARA,-81,-33,-56,-77,-66,29
2020-04-15,FR_BFC,-80,-37,-46,-69,-61,26
2020-04-15,FR_BRE,-82,-35,-49,-75,-63,26
2020-04-15,FR_COR,-81,-37,-57,-71,-58,23
2020-04-15,FR_CVL,-80,-33,-55,-75,-65,27
2020-04-15,FR_GES,-81,-33,-50,-77,-66,27
2020-04-15,FR_HDF,-80,-30,-54,-78,-66,26
2020-04-15,FR_IDF,-84,-28,-81,-80,-78,36
2020-04-15,FR_NAQ,-80,-32,-53,-75,-63,27
2020-04-15,FR_NOR,-81,-31,-54,-77,-64,26
2020-04-15,FR_OCC,-80,-33,-56,-77,-67,28
2020-04-15,FR_PAC,-80,-32,-63,-75,-66,27
2020-04-15,FR_PDL,-82,-35,-50,-80,-66,28
2020-04-15,GA,-56,-50,-17,-68,-55,32
2020-04-15,GB,-72,-27,-6,-69,-69,27
2020-04-15,GE,-61,-26,-14,-52,-60,18
2020-04-15,GH,-48,-37,-30,-54,-47,27
2020-04-15,GR,-68,7,-41,-65,-55,22
2020-04-15,GT,-56,-35,-47,-68,-50,28
2020-04-15,GW,,,-14,,-34,
2020-04-15,HK,-24,-4,-7,-30,-17,15
2020-04-15,HN,-72,-43,-47,-65,-62,26
2020-04-15,HR,-63,-30,-6,-68,-55,20
2020-04-15,HT,-33,-33,-18,-52,-36,12
2020-04-15,HU,-46,-17,-10,-51,-47,19
2020-04-15,ID,-35,-19,-29,-55,-36,17
2020-04-15,ID_AC,-20,-10,-18,-44,-22,9
2020-04-15,ID_BA,-44,-33,-58,-69,-42,20
2020-04-15,ID_BB,-33,-14,-23,-58,-27,13
2020-04-15,ID_BE,-26,-14,-19,-49,-31,13
2020-04-15,ID_BT,-35,-18,-24,-65,-37,20
2020-04-15,ID_GO,-31,-16,-16,-43,-33,15
2020-04-15,ID_JA,-29,-16,-26,-46,-27,11
2020-04-15,ID_JB,-35,-20,-26,-55,-39,19
2020-04-15,ID_JI,-25,-12,-30,-45,-30,14
2020-04-15,ID_JK,-56,-30,-55,-68,-51,25
2020-04-15,ID_JT,-24,-12,-24,-46,-31,14
2020-04-15,ID_KB,-42,-21,-22,-45,-29,12
2020-04-15,ID_KI,-34,-16,-28,-48,-28,13
2020-04-15,ID_KR,-39,-19,-29,-60,-23,15
2020-04-15,ID_KS,-29,-15,-28,-50,-27,13
2020-04-15,ID_KT,-32,-19,-32,-40,-25,11
2020-04-15,ID_KU,-34,-15,-27,-40,-25,12
2020-04-15,ID_LA,-25,-12,-21,-40,-33,12
2020-04-15,ID_MA,-35,-18,-17,-37,-32,13
2020-04-15,ID_MU,-29,-7,-19,-49,-25,12
2020-04-15,ID_NB,-37,-20,-35,-55,-29,15
2020-04-15,ID_NT,-35,-19,-21,-44,-27,14
2020-04-15,ID_PA,-39,-30,-25,-54,-28,15
2020-04-15,ID_PB,-31,-19,-32,-69,-29,15
2020-04-15,ID_RI,-30,-19,-9,-46,-25,12
2020-04-15,ID_SA,-48,-28,-25,-57,-35,17
2020-04-15,ID_SB,-33,-16,-36,-48,-34,14
2020-04-15,ID_SN,-42,-23,-24,-55,-37,16
2020-04-15,ID_SR,-35,-24,-46,-59,-32,14
2020-04-15,ID_SS,-33,-19,-18,-43,-31,13
2020-04-15,ID_ST,-32,-18,-4,-58,-26,13
2020-04-15,ID_SU,-36,-21,-32,-47,-31,15
2020-04-15,IE,-69,-22,-5,-71,-68,29
2020-04-15,IL,-94,-86,-70,-80,-90,38
2020-04-15,IN,-78,-51,-48,-66,-64,29
2020-04-15,IN_AN,-82,,-69,-75,-51,27
2020-04-15,IN_AP,-77,-46,-42,-58,-52,26
2020-04-15,IN_AR,-68,-44,,-55,-23,14
2020-04-15,IN_AS,-74,-55,-21,-65,-52,21
2020-04-15,IN_BR,-64,-35,-8,-62,-39,16
2020-04-15,IN_CH,-92,-81,-82,-86,-77,36
2020-04-15,IN_CT,-71,-40,-45,-68,-46,24
2020-04-15,IN_DD,-81,-57,-75,-66,-58,33
2020-04-15,IN_DL,-87,-68,-76,-84,-81,34
2020-04-15,IN_DN,-71,-49,-47,-67,-62,32
2020-04-15,IN_GA,-77,-57,-70,-60,-59,29
2020-04-15,IN_GJ,-82,-59,-61,-63,-70,34
2020-04-15,IN_HP,-66,-50,-26,-43,-56,20
2020-04-15,IN_HR,-76,-54,-55,-74,-70,30
2020-04-15,IN_JH,-68,-49,-30,-63,-45,21
2020-04-15,IN_JK,-6,44,,102,44,23
2020-04-15,IN_KA,-81,-50,-52,-61,-72,33
2020-04-15,IN_KL,-79,-41,-13,-52,-60,31
2020-04-15,IN_LD,,,6,,-18,
2020-04-15,IN_MH,-82,-53,-64,-75,-74,35
2020-04-15,IN_ML,-78,-76,-25,-58,-52,25
2020-04-15,IN_MN,-70,-51,-15,-45,-42,15
2020-04-15,IN_MP,-76,-54,-54,-66,-58,26
2020-04-15,IN_MZ,-73,-46,0,-40,-50,12
2020-04-15,IN_NL,-74,-69,-46,-69,-37,18
2020-04-15,IN_OR,-74,-46,-23,-62,-45,19
2020-04-15,IN_PB,-78,-57,-50,-70,-64,26
2020-04-15,IN_PY,-87,-58,-53,-57,-59,35
2020-04-15,IN_RJ,-74,-46,-60,-66,-58,25
2020-04-15,IN_SK,-65,-63,-37,-80,-32,15
2020-04-15,IN_TG,-84,-52,-52,-68,-69,32
2020-04-15,IN_TN,-82,-51,-28,-60,-69,34
2020-04-15,IN_TR,-70,-46,-13,-65,-36,21
2020-04-15,IN_UP,-70,-42,-34,-71,-58,24
2020-04-15,IN_UT,-70,-47,-50,-59,-50,24
2020-04-15,IN_WB,-72,-48,-46,-70,-58,25
2020-04-15,IQ,-57,-29,-37,-51,-47,18
2020-04-15,IT,-80,-38,-75,-76,-64,30
2020-04-15,IT_25,-83,-38,-75,-82,-67,34
2020-04-15,IT_34,-79,-30,-72,-75,-58,30
2020-04-15,IT_42,-78,-40,-76,-73,-62,29
2020-04-15,IT_45,-80,-31,-73,-73,-60,31
2020-04-15,IT_52,-79,-39,-77,-72,-63,32
2020-04-15,IT_55,-80,-38,-67,-66,-58,29
2020-04-15,IT_57,-80,-35,-77,-71,-64,32
2020-04-15,IT_62,-80,-39,-79,-79,-68,32
2020-04-15,IT_65,-79,-35,-77,-77,-64,29
2020-04-15,IT_67,-78,-37,-74,-70,-61,27
2020-04-15,IT_72,-83,-43,-78,-79,-66,29
2020-04-15,IT_75,-78,-40,-74,-79,-62,27
2020-04-15,IT_77,-78,-41,-61,-71,-61,26
2020-04-15,IT_78,-82,-45,-72,-78,-63,26
2020-04-15,IT_82,-80,-43,-75,-77,-63,26
2020-04-15,IT_88,-79,-39,-69,-70,-58,24
2020-04-15,JM,-45,-20,-50,-48,-49,24
2020-04-15,JO,-63,-33,-52,-87,-66,24
2020-04-15,JP,-24,7,17,-41,-21,11
2020-04-15,JP_01,-14,6,0,-31,-9,6
2020-04-15,JP_02,-7,10,6,-23,-7,4
2020-04-15,JP_03,-2,12,24,-22,-5,3
2020-04-15,JP_04,-13,12,39,-37,-12,8
2020-04-15,JP_05,-8,9,23,-27,-7,4
2020-04-15,JP_06,-11,6,55,-35,-10,7
2020-04-15,JP_07,-8,9,55,-23,-7,4
2020-04-15,JP_08,-13,8,26,-40,-14,9
2020-04-15,JP_09,-15,7,26,-39,-12,8
2020-04-15,JP_10,-14,5,25,-35,-12,8
2020-04-15,JP_11,-22,11,45,-44,-28,15
2020-04-15,JP_12,-25,10,46,-47,-31,16
2020-04-15,JP_13,-49,5,11,-53,-45,23
2020-04-15,JP_14,-30,10,39,-46,-37,19
2020-04-15,JP_15,-7,8,47,-29,-8,5
2020-04-15,JP_16,-15,6,40,-31,-10,7
2020-04-15,JP_17,-20,6,30,-44,-15,9
2020-04-15,JP_18,-24,5,45,-32,-13,9
2020-04-15,JP_19,-17,5,7,-35,-12,8
2020-04-15,JP_20,-16,6,23,-35,-10,7
2020-04-15,JP_21,-22,5,9,-36,-15,9
2020-04-15,JP_22,-15,6,12,-36,-10,7
2020-04-15,JP_23,-22,5,20,-41,-17,10
2020-04-15,JP_24,-13,7,1,-37,-9,7
2020-04-15,JP_25,-13,9,35,-35,-14,8
2020-04-15,JP_26,-24,5,15,-43,-20,10
2020-04-15,JP_27,-34,4,23,-44,-26,13
2020-04-15,JP_29,-12,14,21,-32,-17,9
2020-04-15,JP_30,-16,7,18,-29,-10,6
2020-04-15,JP_31,-7,11,25,-20,-6,4
2020-04-15,JP_32,-10,12,14,-19,-8,5
2020-04-15,JP_33,-10,7,10,-27,-7,5
2020-04-15,JP_34,-18,6,10,-33,-11,7
2020-04-15,JP_35,-13,9,9,-26,-9,6
2020-04-15,JP_36,-11,6,15,-24,-8,5
2020-04-15,JP_37,-18,9,4,-35,-10,7
2020-04-15,JP_38,-15,4,12,-26,-8,5
2020-04-15,JP_40,-24,4,31,-48,-23,12
2020-04-15,JP_41,-8,5,7,-32,-9,6
2020-04-15,JP_42,-11,8,-1,-24,-7,4
2020-04-15,JP_43,-13,4,6,-27,-11,7
2020-04-15,JP_45,-11,6,1,-24,-7,5
2020-04-15,JP_46,-10,6,0,-25,-5,4
2020-04-15,JP_47,-27,-3,-26,-49,-17,11
2020-04-15,KE,-42,-33,-29,-40,-38,23
2020-04-15,KG,-75,-62,-36,-72,-67,25
2020-04-15,KH,-47,-35,-25,-66,-37,14
2020-04-15,KR,-3,23,124,-16,-50,17
2020-04-15,KW,-63,-40,-52,-56,-55,30
2020-04-15,KZ,-59,-38,-29,-49,-56,20
2020-04-15,LA,-60,-40,-12,-67,-61,19
2020-04-15,LB,-55,-25,-29,-72,-53,16
2020-04-15,LI,,,,-34,-37,
2020-04-15,LK,-84,-83,-47,-78,-73,41
2020-04-15,LT,-61,-20,-2,-59,-54,22
2020-04-15,LU,-77,-30,-34,-69,-74,34
2020-04-15,LV,-30,-14,-1,-44,-42,16
2020-04-15,LY,-39,-13,-24,-42,-31,14
2020-04-15,MD,-50,-27,-34,-56,-55,18
2020-04-15,MK,-55,-11,-26,-59,-54,21
2020-04-15,ML,-18,-13,-6,-30,-12,11
2020-04-15,MM,-74,-65,-24,-73,-68,28
2020-04-15,MN,-16,5,-16,-13,-5,6
2020-04-15,MT,-63,-29,-31,-49,-56,25
2020-04-15,MU,-82,-65,-79,-88,-82,35
2020-04-15,MX,-51,-13,-44,-56,-50,21
2020-04-15,MX_AGU,-51,-2,-32,-57,-50,22
2020-04-15,MX_BCN,-56,-13,-41,-60,-51,23
2020-04-15,MX_BCS,-64,-24,-61,-69,-59,25
2020-04-15,MX_CAM,-51,-21,-51,-54,-52,21
2020-04-15,MX_CHH,-50,-12,-40,-59,-49,21
2020-04-15,MX_CHP,-51,-14,-42,-50,-45,17
2020-04-15,MX_CMX,-61,-22,-54,-61,-59,26
2020-04-15,MX_COA,-52,-15,-47,-48,-52,23
2020-04-15,MX_COL,-44,-6,-31,-53,-37,16
2020-04-15,MX_DUR,-41,-10,-37,-43,-45,16
2020-04-15,MX_GRO,-51,-15,-41,-51,-47,16
2020-04-15,MX_GUA,-48,-7,-40,-46,-46,20
2020-04-15,MX_HID,-39,-11,-31,-51,-49,19
2020-04-15,MX_JAL,-48,-13,-39,-55,-46,19
2020-04-15,MX_MEX,-42,-3,-30,-52,-48,20
2020-04-15,MX_MIC,-41,-11,-26,-39,-38,13
2020-04-15,MX_MOR,-45,-13,-42,-44,-45,19
2020-04-15,MX_NAY,-55,-18,-54,-48,-49,18
2020-04-15,MX_OAX,-49,-22,-49,-47,-45,16
2020-04-15,MX_PUE,-49,-11,-35,-39,-51,19
2020-04-15,MX_QUE,-51,-10,-42,-34,-51,22
2020-04-15,MX_ROO,-71,-32,-70,-82,-62,30
2020-04-15,MX_SIN,-56,-19,-46,-58,-53,22
2020-04-15,MX_SON,-60,-27,-49,-58,-57,24
2020-04-15,MX_TAB,-54,-21,-41,-49,-50,19
2020-04-15,MX_TAM,-47,-12,-48,-48,-48,20
2020-04-15,MX_TLA,-39,-9,-32,-39,-48,18
2020-04-15,MX_VER,-43,-10,-39,-44,-42,15
2020-04-15,MX_ZAC,-46,-19,-45,-52,-48,17
2020-04-15,MY,-76,-46,-57,-79,-63,38
2020-04-15,MZ,-29,-23,-31,-33,-18,13
2020-04-15,NE,-18,-9,-18,-31,-21,13
2020-04-15,NG,-53,-37,-47,-55,-52,29
2020-04-15,NI,-27,-13,-17,-28,-21,10
2020-04-15,NL,-38,-13,47,-59,-46,16
2020-04-15,NO,-29,-3,44,-47,-47,17
2020-04-15,NO_03,-39,1,133,-55,-62,22
2020-04-15,NO_11,-26,-7,5,-53,-44,18
2020-04-15,NO_15,-33,-9,-24,-43,-41,17
2020-04-15,NO_18,-31,-3,3,-54,-38,14
2020-04-15,NO_30,-18,5,129,-50,-48,17
2020-04-15,NO_34,-26,-6,42,-40,-41,14
2020-04-15,NO_38,-19,0,89,-30,-42,14
2020-04-15,NO_42,-24,-1,26,-30,-44,15
2020-04-15,NO_46,-33,-13,-27,-49,-46,19
2020-04-15,NO_50,-34,-12,-12,-61,-49,19
2020-04-15,NO_54,-33,-4,-8,-51,-40,13
2020-04-15,NP,-78,-68,-52,-72,-71,23
2020-04-15,NZ,-88,-36,-76,-86,-73,34
2020-04-15,OM,-59,-43,-46,-71,-46,21
2020-04-15,PA,-79,-56,-70,-76,-73,40
2020-04-15,PE,-81,-59,-72,-83,-74,39
2020-04-15,PE_AMA,,,-58,-80,-46,
2020-04-15,PE_ANC,-77,-58,-62,-86,-65,32
2020-04-15,PE_ARE,-80,-65,-68,-71,-72,37
2020-04-15,PE_AYA,-70,-49,-66,-83,-59,33
2020-04-15,PE_CAJ,-76,-54,-65,-84,-62,31
2020-04-15,PE_HUV,,,-43,-69,-47,
2020-04-15,PE_ICA,-73,-49,-69,-87,-62,33
2020-04-15,PE_LAL,-81,-55,-67,-79,-69,34
2020-04-15,PE_LAM,-82,-69,-70,-88,-70,34
2020-04-15,PE_LOR,-77,-58,-66,-69,-59,32
2020-04-15,PE_MDD,-77,-70,-71,-73,-56,
2020-04-15,PE_MOQ,-72,-74,-72,-88,-63,
2020-04-15,PE_PAS,,,-55,,-47,
2020-04-15,PE_PIU,-76,-59,-65,-84,-65,31
2020-04-15,PE_PUN,-72,-58,-58,-74,-59,31
2020-04-15,PE_TAC,-79,-61,-72,-81,-68,36
2020-04-15,PE_TUM,-70,,-68,-85,-60,
2020-04-15,PE_UCA,-72,-39,-61,-84,-56,31
2020-04-15,PG,-12,-3,-14,-35,-1,8
2020-04-15,PH,-76,-53,-48,-83,-72,35
2020-04-15,PK,-59,-43,-28,-49,-48,19
2020-04-15,PL,-53,-33,-49,-61,-45,20
2020-04-15,PR,-59,-33,-58,-74,-57,27
2020-04-15,PT,-69,-35,-62,-73,-63,32
2020-04-15,PT_20,-73,-42,-61,-81,-63,28
2020-04-15,PT_30,-77,-46,-75,-66,-69,34
2020-04-15,PY,-60,-41,-55,-69,-47,28
2020-04-15,QA,-55,-31,-44,-58,-39,26
2020-04-15,RE,-89,-78,,-86,-60,
2020-04-15,RO,-54,-15,-39,-58,-53,18
2020-04-15,RS,-53,-10,-31,-60,-58,19
2020-04-15,RW,-59,-56,-20,-73,-57,29
2020-04-15,SA,-73,-39,-63,-82,-63,30
2020-04-15,SE,-19,-5,63,-35,-31,11
2020-04-15,SG,-60,-22,-52,-66,-66,42
2020-04-15,SI,-69,-35,-18,-55,-52,22
2020-04-15,SK,-65,-13,5,-51,-45,18
2020-04-15,SN,-41,-29,-27,-48,-32,18
2020-04-15,SV,-71,-45,-63,-66,-64,33
2020-04-15,TG,-33,-21,-16,-39,-20,18
2020-04-15,TH,-46,-17,-44,-60,-35,19
2020-04-15,TJ,-17,-13,-17,-21,11,2
2020-04-15,TR,-62,-15,-46,-63,-49,22
2020-04-15,TT,-63,-25,-55,-73,-64,28
2020-04-15,TW,-13,1,1,-18,8,3
2020-04-15,TZ,-19,-5,-10,-14,-19,8
2020-04-15,UG,-67,-54,-22,-70,-58,31
2020-04-15,US,-36,-13,-16,-49,-49,20
2020-04-15,US_AK,-25,-5,-2,-47,-41,17
2020-04-15,US_AL,-19,-2,10,-24,-40,15
2020-04-15,US_AR,-10,4,56,-18,-35,11
2020-04-15,US_AZ,-31,-13,-15,-36,-46,17
2020-04-15,US_CA,-45,-17,-28,-51,-52,22
2020-04-15,US_CO,-38,-17,-11,-54,-53,21
2020-04-15,US_CT,-36,-14,20,-52,-52,22
2020-04-15,US_DC,-61,-29,-61,-77,-70,28
2020-04-15,US_DE,-34,-15,-6,-46,-49,20
2020-04-15,US_FL,-42,-21,-53,-56,-47,20
2020-04-15,US_GA,-27,-8,-2,-46,-48,18
2020-04-15,US_HI,-51,-28,-62,-67,-49,23
2020-04-15,US_IA,-32,3,22,-21,-39,17
2020-04-15,US_ID,-25,-4,17,-30,-43,16
2020-04-15,US_IL,-41,-13,-33,-53,-52,22
2020-04-15,US_IN,-30,-8,-2,-25,-47,19
2020-04-15,US_KS,-26,-3,79,-19,-44,16
2020-04-15,US_KY,-24,0,19,-28,-45,16
2020-04-15,US_LA,-25,-4,-6,-37,-43,16
2020-04-15,US_MA,-45,-22,2,-70,-59,25
2020-04-15,US_MD,-37,-18,2,-53,-55,24
2020-04-15,US_ME,-33,-10,16,-43,-45,17
2020-04-15,US_MI,-48,-18,-18,-52,-60,25
2020-04-15,US_MN,-38,-12,1,-55,-49,22
2020-04-15,US_MO,-22,-2,9,-24,-44,14
2020-04-15,US_MS,-12,2,-1,-19,-39,13
2020-04-15,US_MT,-35,-10,-4,-35,-40,16
2020-04-15,US_NC,-28,-7,-6,-44,-45,17
2020-04-15,US_ND,-33,-7,1,-27,-36,17
2020-04-15,US_NE,-25,0,29,-16,-40,16
2020-04-15,US_NH,-31,-12,26,-47,-48,21
2020-04-15,US_NJ,-56,-20,-17,-67,-61,27
2020-04-15,US_NM,-28,-5,-9,-26,-45,17
2020-04-15,US_NV,-38,-11,-31,-48,-53,20
2020-04-15,US_NY,-59,-20,-25,-69,-61,27
2020-04-15,US_OH,-31,-10,8,-29,-48,19
2020-04-15,US_OK,-15,2,35,-14,-40,14
2020-04-15,US_OR,-32,-8,27,-41,-48,17
2020-04-15,US_PA,-38,-13,2,-51,-52,21
2020-04-15,US_RI,-36,-15,11,-64,-51,21
2020-04-15,US_SC,-25,-6,-32,-28,-42,16
2020-04-15,US_SD,-32,-3,5,-22,-37,17
