date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-06,ID_KT,-33,-19,-35,-49,-25,12
2020-05-06,ID_KU,-43,-16,-32,-56,-30,16
2020-05-06,ID_LA,-26,-6,-20,-44,-32,13
2020-05-06,ID_MA,-39,-26,-16,-64,-30,14
2020-05-06,ID_MU,-34,-7,-23,-50,-25,14
2020-05-06,ID_NB,-35,-16,-39,-61,-28,16
2020-05-06,ID_NT,-32,-17,-17,-60,-22,13
2020-05-06,ID_PA,-41,-27,-26,-54,-27,15
2020-05-06,ID_PB,-32,-18,-35,-61,-28,15
2020-05-06,ID_RI,-36,-18,-15,-59,-27,14
2020-05-06,ID_SA,-42,-20,-24,-63,-31,15
2020-05-06,ID_SB,-39,-15,-40,-57,-37,17
2020-05-06,ID_SN,-49,-23,-29,-70,-40,19
2020-05-06,ID_SR,-35,-19,-53,-62,-30,15
2020-05-06,ID_SS,-35,-15,-19,-51,-30,14
2020-05-06,ID_ST,-32,-13,-8,-57,-23,14
2020-05-06,ID_SU,-33,-14,-32,-49,-29,14
2020-05-06,IE,-69,-12,21,-59,-62,27
2020-05-06,IL,-50,-7,-10,-36,-36,19
2020-05-06,IN,-79,-30,-60,-56,-54,25
2020-05-06,IN_AN,-89,,-68,-81,-46,30
2020-05-06,IN_AP,-79,-28,-58,-50,-43,24
2020-05-06,IN_AR,-62,-6,-9,-46,-13,8
2020-05-06,IN_AS,-73,-22,-20,-47,-27,15
2020-05-06,IN_BR,-76,-9,-12,-53,-30,13
2020-05-06,IN_CH,-84,-61,-98,-73,-64,31
2020-05-06,IN_CT,-72,-5,-56,-54,-27,16
2020-05-06,IN_DD,-76,-33,-81,-41,-30,23
2020-05-06,IN_DL,-84,-52,-95,-76,-73,32
2020-05-06,IN_DN,-64,25,-62,-73,-26,19
2020-05-06,IN_GA,-70,-27,-73,-39,-34,18
2020-05-06,IN_GJ,-84,-45,-68,-55,-60,30
2020-05-06,IN_HP,-66,-18,-33,-21,-32,13
2020-05-06,IN_HR,-75,-26,-87,-63,-57,26
2020-05-06,IN_JH,-79,-35,-47,-57,-38,19
2020-05-06,IN_JK,-41,50,68,66,14,-3
2020-05-06,IN_KA,-74,-22,-70,-44,-55,25
2020-05-06,IN_KL,-77,-8,-2,-37,-41,23
2020-05-06,IN_LD,,,27,,-11,
2020-05-06,IN_MH,-83,-41,-72,-68,-68,33
2020-05-06,IN_ML,-71,-46,-21,-26,-26,17
2020-05-06,IN_MN,-78,-13,-12,-22,-27,10
2020-05-06,IN_MP,-80,-35,-69,-57,-49,23
2020-05-06,IN_MZ,-78,-21,-17,-16,-34,9
2020-05-06,IN_NL,-67,-31,-60,-49,-19,12
2020-05-06,IN_OR,-76,-24,-35,-50,-31,13
2020-05-06,IN_PB,-79,-38,-74,-62,-53,23
2020-05-06,IN_PY,-72,-17,-74,-40,-37,28
2020-05-06,IN_RJ,-77,-22,-75,-55,-45,21
2020-05-06,IN_SK,-66,-35,-45,-62,-16,12
2020-05-06,IN_TG,-84,-33,-65,-57,-62,28
2020-05-06,IN_TN,-80,-29,-41,-50,-57,29
2020-05-06,IN_TR,-77,-25,-13,-46,-15,16
2020-05-06,IN_UP,-78,-23,-54,-64,-49,21
2020-05-06,IN_UT,-68,-15,-56,-44,-32,19
2020-05-06,IN_WB,-83,-32,-52,-64,-52,22
2020-05-06,IQ,-32,-4,-21,-30,-22,13
2020-05-06,IT,-61,-28,-32,-58,-46,20
2020-05-06,IT_25,-66,-32,-24,-66,-48,23
2020-05-06,IT_34,-60,-23,-37,-57,-39,18
2020-05-06,IT_42,-57,-23,-32,-51,-46,20
2020-05-06,IT_45,-61,-26,-31,-56,-42,21
2020-05-06,IT_52,-61,-28,-34,-53,-43,20
2020-05-06,IT_55,-59,-30,-29,-40,-41,19
2020-05-06,IT_57,-61,-30,-47,-49,-43,21
2020-05-06,IT_62,-62,-26,-43,-65,-53,23
2020-05-06,IT_65,-61,-29,-47,-60,-46,19
2020-05-06,IT_67,-57,-31,-48,-50,-45,18
2020-05-06,IT_72,-59,-24,-40,-55,-47,18
2020-05-06,IT_75,-57,-26,-38,-63,-45,17
2020-05-06,IT_77,-58,-26,-34,-48,-45,17
2020-05-06,IT_78,-61,-28,-30,-58,-47,17
2020-05-06,IT_82,-57,-27,-33,-58,-47,16
2020-05-06,IT_88,-62,-29,-9,-49,-43,15
2020-05-06,JM,-43,-31,-53,-42,-42,23
2020-05-06,JO,-41,-20,-39,-78,-43,18
2020-05-06,JP,-36,-12,-17,-69,-72,30
2020-05-06,JP_01,-34,-15,-25,-67,-67,24
2020-05-06,JP_02,-10,-1,17,-49,-65,23
2020-05-06,JP_03,-8,0,11,-55,-68,25
2020-05-06,JP_04,-24,-6,-13,-70,-72,29
2020-05-06,JP_05,-8,-1,64,-48,-67,24
2020-05-06,JP_06,-9,0,42,-55,-71,28
2020-05-06,JP_07,-17,-7,-1,-60,-71,29
2020-05-06,JP_08,-23,-16,-29,-72,-70,31
2020-05-06,JP_09,-25,-14,-27,-67,-71,31
2020-05-06,JP_10,-26,-15,-22,-65,-71,30
2020-05-06,JP_11,-34,-14,-21,-73,-74,33
2020-05-06,JP_12,-38,-15,-18,-73,-72,32
2020-05-06,JP_13,-68,-27,-45,-78,-80,37
2020-05-06,JP_14,-46,-17,-15,-72,-76,34
2020-05-06,JP_15,-11,1,10,-61,-71,27
2020-05-06,JP_16,-22,-8,-3,-61,-74,32
2020-05-06,JP_17,-26,-6,10,-71,-73,30
2020-05-06,JP_18,-23,-3,-10,-58,-71,30
2020-05-06,JP_19,-27,-13,-43,-68,-70,28
2020-05-06,JP_20,-27,-10,-31,-71,-70,29
2020-05-06,JP_21,-29,-12,-51,-68,-73,31
2020-05-06,JP_22,-27,-7,-22,-68,-72,30
2020-05-06,JP_23,-30,-14,-33,-73,-74,32
2020-05-06,JP_24,-23,-14,-34,-69,-70,28
2020-05-06,JP_25,-20,-9,-24,-72,-73,30
2020-05-06,JP_26,-38,-12,-12,-69,-70,27
2020-05-06,JP_27,-44,-14,4,-71,-73,29
2020-05-06,JP_29,-23,-3,-3,-68,-70,26
2020-05-06,JP_30,-20,-7,7,-55,-64,23
2020-05-06,JP_31,-14,-1,32,-53,-67,26
2020-05-06,JP_32,-20,-5,23,-50,-68,26
2020-05-06,JP_33,-19,-5,13,-60,-68,26
2020-05-06,JP_34,-30,-8,18,-63,-71,28
2020-05-06,JP_35,-18,-5,17,-57,-66,24
2020-05-06,JP_36,-20,-6,9,-57,-63,23
2020-05-06,JP_37,-28,-3,6,-64,-68,27
2020-05-06,JP_38,-20,-4,18,-50,-63,23
2020-05-06,JP_40,-27,-7,38,-68,-69,27
2020-05-06,JP_41,-17,-8,8,-60,-65,26
2020-05-06,JP_42,-21,-6,4,-56,-62,23
2020-05-06,JP_43,-21,-7,8,-48,-64,24
2020-05-06,JP_45,-18,-2,4,-46,-62,23
2020-05-06,JP_46,-21,-3,-1,-56,-60,22
2020-05-06,JP_47,-38,-18,-53,-69,-63,29
2020-05-06,KE,-37,-28,-27,-33,-33,22
2020-05-06,KG,-57,-43,-23,-53,-52,15
2020-05-06,KH,-27,-15,-11,-48,-44,14
2020-05-06,KR,-10,9,48,-4,-1,3
2020-05-06,KW,-67,-46,-57,-59,-58,34
2020-05-06,KZ,-38,-18,-9,-28,-44,13
2020-05-06,LA,-30,-12,-7,-45,-25,9
2020-05-06,LB,-39,-8,-18,-56,-38,12
2020-05-06,LI,,,,-32,-25,
2020-05-06,LK,-63,-45,-38,-53,-54,31
2020-05-06,LT,-37,-8,49,-44,-42,15
2020-05-06,LU,-62,-31,-7,-52,-58,25
2020-05-06,LV,-18,-3,48,-30,-36,10
2020-05-06,LY,-27,1,-2,-34,-20,13
2020-05-06,MD,-35,-19,-22,-46,-44,14
2020-05-06,MK,-50,-14,-19,-51,-43,15
2020-05-06,ML,-23,-16,-9,-40,-10,12
2020-05-06,MM,-54,-38,-16,-51,-54,21
2020-05-06,MN,3,29,13,6,4,0
2020-05-06,MT,-46,-16,-1,-33,-47,21
2020-05-06,MU,-75,-60,-69,-83,-74,32
2020-05-06,MX,-56,-23,-49,-61,-49,22
2020-05-06,MX_AGU,-54,-19,-41,-61,-48,22
2020-05-06,MX_BCN,-54,-15,-37,-60,-45,21
2020-05-06,MX_BCS,-67,-35,-64,-71,-55,25
2020-05-06,MX_CAM,-61,-30,-56,-60,-52,23
2020-05-06,MX_CHH,-53,-17,-42,-58,-48,21
2020-05-06,MX_CHP,-52,-21,-45,-54,-41,17
2020-05-06,MX_CMX,-69,-35,-64,-67,-63,29
2020-05-06,MX_COA,-50,-19,-47,-50,-48,22
2020-05-06,MX_COL,-47,-15,-33,-49,-34,16
2020-05-06,MX_DUR,-46,-19,-44,-49,-42,17
2020-05-06,MX_GRO,-58,-26,-49,-55,-47,18
2020-05-06,MX_GUA,-49,-16,-45,-46,-42,20
2020-05-06,MX_HID,-52,-26,-44,-56,-50,22
2020-05-06,MX_JAL,-48,-19,-42,-54,-42,18
2020-05-06,MX_MEX,-52,-21,-42,-58,-51,23
2020-05-06,MX_MIC,-45,-18,-31,-43,-35,15
2020-05-06,MX_MOR,-54,-24,-49,-52,-46,21
2020-05-06,MX_NAY,-57,-28,-54,-48,-46,19
2020-05-06,MX_OAX,-53,-27,-53,-49,-43,17
2020-05-06,MX_PUE,-54,-23,-45,-45,-50,21
2020-05-06,MX_QUE,-57,-24,-48,-43,-50,24
2020-05-06,MX_ROO,-76,-45,-73,-84,-63,32
2020-05-06,MX_SIN,-60,-30,-49,-63,-52,23
2020-05-06,MX_SON,-52,-20,-42,-50,-50,20
2020-05-06,MX_TAB,-67,-38,-56,-63,-55,24
2020-05-06,MX_TAM,-49,-18,-46,-49,-44,19
2020-05-06,MX_TLA,-43,-19,-40,-48,-46,19
2020-05-06,MX_VER,-50,-22,-44,-48,-42,16
2020-05-06,MX_ZAC,-53,-26,-53,-52,-47,18
2020-05-06,MY,-66,-18,-50,-61,-44,27
2020-05-06,MZ,-20,-6,-24,-20,-8,11
2020-05-06,NE,-19,-6,-22,-38,-15,12
2020-05-06,NG,-37,-26,-41,-33,-37,23
2020-05-06,NI,-26,-12,-16,-23,-9,8
2020-05-06,NL,-27,-6,74,-52,-40,13
2020-05-06,NO,-13,6,74,-32,-34,11
2020-05-06,NO_03,-25,3,128,-43,-50,16
2020-05-06,NO_11,-11,3,62,-34,-30,11
2020-05-06,NO_15,-11,4,51,-15,-27,10
2020-05-06,NO_18,-13,-2,2,-48,-25,10
2020-05-06,NO_30,-4,14,145,-39,-35,11
2020-05-06,NO_34,-12,0,74,-21,-29,9
2020-05-06,NO_38,-5,11,120,-13,-30,9
2020-05-06,NO_42,-11,11,71,-6,-31,9
2020-05-06,NO_46,-15,4,31,-22,-33,11
2020-05-06,NO_50,-16,3,33,-42,-36,13
2020-05-06,NO_54,-19,5,-12,-42,-27,9
2020-05-06,NP,-70,-55,-44,-61,-60,21
2020-05-06,NZ,-79,-23,-48,-68,-44,23
2020-05-06,OM,-53,-36,-45,-66,-40,21
2020-05-06,PA,-75,-51,-65,-72,-67,37
2020-05-06,PE,-79,-57,-67,-78,-69,37
2020-05-06,PE_AMA,,,-59,-79,-41,
2020-05-06,PE_ANC,-76,-55,-55,-82,-59,30
2020-05-06,PE_ARE,-80,-65,-64,-74,-67,36
2020-05-06,PE_AYA,-73,-56,-62,-84,-53,32
2020-05-06,PE_CAJ,-71,-53,-60,-78,-55,29
2020-05-06,PE_HUV,,,-38,-71,-44,
2020-05-06,PE_ICA,-74,-49,-65,-85,-55,32
2020-05-06,PE_LAL,-77,-51,-63,-71,-63,32
2020-05-06,PE_LAM,-83,-69,-64,-83,-69,34
2020-05-06,PE_LOR,-74,-47,-59,-61,-60,31
2020-05-06,PE_MDD,-72,-54,-57,-58,-43,
2020-05-06,PE_MOQ,-71,-68,-73,-88,-57,37
2020-05-06,PE_PAS,,,-55,,-42,
2020-05-06,PE_PIU,-77,-64,-63,-80,-63,31
2020-05-06,PE_PUN,-69,-56,-54,-73,-52,30
2020-05-06,PE_TAC,-75,-58,-68,-82,-61,34
2020-05-06,PE_TUM,-72,-50,-64,-82,-56,
2020-05-06,PE_UCA,-66,-37,-56,-76,-58,30
2020-05-06,PG,-2,19,-15,-30,16,5
2020-05-06,PH,-80,-47,-52,-76,-67,33
2020-05-06,PK,-52,-35,-28,-44,-39,17
2020-05-06,PL,-35,-17,-16,-51,-34,14
2020-05-06,PR,-45,-25,-43,-66,-46,22
2020-05-06,PT,-56,-23,-21,-61,-51,24
2020-05-06,PT_20,-60,-33,-36,-73,-52,22
2020-05-06,PT_30,-67,-41,-58,-49,-56,27
2020-05-06,PY,-43,-27,-45,-53,-26,20
2020-05-06,QA,-52,-21,-41,-50,-38,26
2020-05-06,RE,-84,-70,-90,-75,-51,
2020-05-06,RO,-55,-29,-40,-58,-46,17
2020-05-06,RS,-46,-21,-29,-59,-51,15
2020-05-06,RW,-33,-23,-10,-39,-35,16
2020-05-06,SA,-58,-31,-57,-76,-48,25
2020-05-06,SE,-14,-2,85,-31,-24,9
2020-05-06,SG,-64,-19,-65,-66,-67,43
2020-05-06,SI,-31,-19,14,-42,-37,13
2020-05-06,SK,-48,0,-3,-47,-36,14
2020-05-06,SN,-44,-33,-29,-54,-34,18
2020-05-06,SV,-63,-37,-56,-61,-59,29
2020-05-06,TG,-28,-12,-6,-35,-13,17
2020-05-06,TH,-38,-1,-34,-54,-50,21
2020-05-06,TJ,-47,-35,-31,-48,-39,17
2020-05-06,TR,-53,-1,-26,-50,-40,17
2020-05-06,TT,-56,-17,-44,-70,-55,25
2020-05-06,TW,-14,4,-7,-17,9,2
2020-05-06,TZ,-26,-11,-16,-21,-22,11
2020-05-06,UG,-63,-48,-29,-68,-49,27
2020-05-06,US,-29,-6,6,-43,-44,17
2020-05-06,US_AK,-6,6,89,-31,-33,12
2020-05-06,US_AL,-11,8,33,-11,-34,12
2020-05-06,US_AR,-4,13,92,-12,-31,9
2020-05-06,US_AZ,-30,-6,-20,-34,-44,15
2020-05-06,US_CA,-46,-10,-17,-47,-48,20
2020-05-06,US_CO,-28,-8,42,-44,-48,17
2020-05-06,US_CT,-35,-13,4,-47,-49,20
2020-05-06,US_DC,-62,-31,-72,-78,-69,29
2020-05-06,US_DE,-34,-15,-29,-44,-46,19
2020-05-06,US_FL,-33,-14,-26,-49,-41,16
2020-05-06,US_GA,-18,-2,17,-40,-42,15
2020-05-06,US_HI,-47,-24,-49,-64,-44,20
2020-05-06,US_IA,-24,18,104,-9,-37,14
2020-05-06,US_ID,-17,2,43,-13,-36,13
2020-05-06,US_IL,-32,-4,30,-44,-48,19
2020-05-06,US_IN,-17,2,75,-13,-40,15
2020-05-06,US_KS,-18,5,114,-7,-38,13
2020-05-06,US_KY,-20,6,40,-21,-41,15
2020-05-06,US_LA,-17,3,12,-28,-37,13
2020-05-06,US_MA,-40,-18,11,-66,-56,23
2020-05-06,US_MD,-38,-19,-29,-57,-54,24
2020-05-06,US_ME,-25,-3,67,-35,-40,14
2020-05-06,US_MI,-29,-5,105,-36,-53,19
2020-05-06,US_MN,-27,0,119,-45,-46,18
2020-05-06,US_MO,-10,5,35,-18,-39,11
2020-05-06,US_MS,-3,11,24,-9,-33,10
2020-05-06,US_MT,-15,8,33,-16,-30,10
2020-05-06,US_NC,-24,-2,11,-36,-41,15
2020-05-06,US_ND,-15,0,77,-15,-31,12
2020-05-06,US_NE,-19,4,70,-7,-37,14
2020-05-06,US_NH,-24,-5,56,-35,-44,18
2020-05-06,US_NJ,-52,-19,-21,-64,-56,25
2020-05-06,US_NM,-26,2,11,-20,-42,16
2020-05-06,US_NV,-35,-6,-27,-44,-49,18
2020-05-06,US_NY,-54,-16,-30,-65,-55,24
2020-05-06,US_OH,-23,0,82,-18,-43,16
2020-05-06,US_OK,-3,13,78,-4,-33,10
2020-05-06,US_OR,-28,-2,43,-36,-44,15
2020-05-06,US_PA,-37,-11,-22,-50,-48,20
2020-05-06,US_RI,-30,-11,24,-57,-48,19
2020-05-06,US_SC,-14,3,3,-15,-36,13
2020-05-06,US_SD,-15,11,107,-6,-33,13
2020-05-06,US_TN,-12,5,5,-20,-36,13
2020-05-06,US_TX,-20,-2,15,-33,-41,16
2020-05-06,US_UT,-17,-4,87,-34,-43,15
2020-05-06,US_VA,-30,-8,3,-45,-48,19
2020-05-06,US_VT,-34,-15,46,-42,-49,18
2020-05-06,US_WA,-32,-5,36,-49,-50,18
2020-05-06,US_WI,-29,0,131,-21,-41,16
2020-05-06,US_WV,-19,0,-9,-14,-37,13
2020-05-06,US_WY,-16,0,50,0,-30,10
2020-05-06,UY,-41,-18,-62,-42,-25,15
2020-05-06,VE,-52,-32,-43,-54,-45,19
2020-05-06,VN,-27,1,-36,-8,9,5
2020-05-06,YE,-9,-1,-12,-9,-13,7
2020-05-06,ZA,-49,-20,-31,-58,-52,26
2020-05-06,ZM,-12,-2,2,-13,-13,13
2020-05-06,ZW,-37,-26,-31,-57,-38,31
2020-05-07,AE,-53,-23,-68,-63,-44,30
2020-05-07,AF,-44,-25,-21,-45,-32,16
2020-05-07,AG,-39,-26,-31,-63,-51,31
2020-05-07,AO,-33,-12,-19,-45,-30,19
2020-05-07,AR,-73,-23,-89,-55,-40,21
2020-05-07,AR_B,-73,-21,-91,-50,-45,23
2020-05-07,AR_L,-67,-14,-82,-37,-22,17
2020-05-07,AR_R,-82,-43,-89,-89,-41,24
2020-05-07,AR_T,-70,-19,-80,-63,-30,17
2020-05-07,AR_W,-67,-25,-82,-65,-20,15
2020-05-07,AR_Y,-65,-11,-83,-65,-16,15
2020-05-07,AT,-39,-5,12,-41,-38,12
2020-05-07,AU,-32,-2,-25,-54,-31,16
2020-05-07,AU_ACT,-37,-9,-2,-50,-41,19
2020-05-07,AU_NSW,-33,-1,-21,-53,-35,18
2020-05-07,AU_NT,-17,9,6,-29,3,8
2020-05-07,AU_QLD,-27,1,-20,-52,-26,13
2020-05-07,AU_SA,-24,7,-23,-42,-18,12
2020-05-07,AU_TAS,-40,-14,-54,-54,-22,15
2020-05-07,AU_VIC,-40,-9,-37,-65,-39,20
2020-05-07,AU_WA,-24,6,-38,-49,-18,13
2020-05-07,AW,-49,-16,-35,-53,-46,25
2020-05-07,BA,-42,-8,24,-33,-34,9
2020-05-07,BB,-57,-36,-46,-66,-56,26
2020-05-07,BD,-66,-44,-36,-63,-43,22
2020-05-07,BE,-57,-13,19,-56,-52,22
2020-05-07,BF,-17,-8,-11,-26,-7,11
2020-05-07,BG,-32,-9,2,-37,-36,11
2020-05-07,BH,-41,-12,-39,-32,-24,22
2020-05-07,BJ,-14,-2,-1,-18,-10,9
2020-05-07,BO,-79,-65,-72,-77,-68,35
2020-05-07,BR,-48,1,-43,-47,-31,16
2020-05-07,BS,-45,-12,-23,-75,-48,26
2020-05-07,BW,-56,-44,-23,-74,-56,37
2020-05-07,BY,-18,-1,16,-20,-19,6
2020-05-07,BZ,-45,-24,-38,-58,-47,20
2020-05-07,CA,-42,-11,32,-62,-54,21
2020-05-07,CA_AB,-37,-2,6,-63,-49,19
2020-05-07,CA_BC,-39,-4,103,-54,-50,18
2020-05-07,CA_MB,-25,4,27,-55,-41,17
2020-05-07,CA_NB,-28,-12,31,-43,-49,17
2020-05-07,CA_NL,-30,-10,46,-59,-52,15
2020-05-07,CA_NS,-40,-18,-12,-71,-56,20
2020-05-07,CA_NT,,,,-37,-41,
2020-05-07,CA_NU,,,,,-21,
2020-05-07,CA_ON,-49,-14,-1,-65,-59,24
2020-05-07,CA_PE,-36,-9,,,-47,17
2020-05-07,CA_QC,-43,-15,40,-64,-54,22
2020-05-07,CA_SK,-26,4,102,-45,-43,14
2020-05-07,CA_YT,,,,,-34,
2020-05-07,CH,-53,-2,56,-38,-36,15
2020-05-07,CH_AG,-40,4,87,-31,-30,14
2020-05-07,CH_AI,,,,,-25,
2020-05-07,CH_AR,,,,-19,-25,
2020-05-07,CH_BL,-35,12,,-27,-31,14
2020-05-07,CH_FR,-51,0,100,-36,-35,15
2020-05-07,CH_GE,-65,-15,39,-60,-52,22
2020-05-07,CH_GL,,,,10,-21,
2020-05-07,CH_GR,-69,-13,4,-48,-31,9
2020-05-07,CH_JU,-52,1,,-27,-35,14
2020-05-07,CH_LU,-50,-3,27,-34,-27,13
2020-05-07,CH_NE,-50,-13,,-28,-40,16
2020-05-07,CH_NW,,,,-37,-25,
2020-05-07,CH_OW,,,,-25,-24,
2020-05-07,CH_SG,-47,2,108,-25,-25,12
2020-05-07,CH_SH,,,,-31,-29,
2020-05-07,CH_SO,-46,11,,-31,-27,12
2020-05-07,CH_SZ,-32,9,,-17,-32,12
2020-05-07,CH_TG,-43,9,101,-23,-23,10
2020-05-07,CH_TI,-59,-11,16,-40,-36,16
2020-05-07,CH_UR,,,,-31,-25,
2020-05-07,CH_VD,-55,-11,67,-40,-45,19
2020-05-07,CH_VS,-57,-9,-5,-38,-33,12
2020-05-07,CI,-19,-4,-9,-20,-18,15
2020-05-07,CL,-56,-30,-55,-53,-42,22
2020-05-07,CL_AI,-51,-24,-54,-75,-20,14
2020-05-07,CL_AN,-67,-54,-69,-68,-45,25
2020-05-07,CL_AP,-69,-45,-76,-66,-47,24
2020-05-07,CL_AT,-45,-25,-45,-60,-24,18
2020-05-07,CL_CO,-58,-36,-73,-58,-32,18
2020-05-07,CL_LI,-39,-21,-46,-39,-24,18
2020-05-07,CL_LL,-52,-38,-55,-53,-28,18
2020-05-07,CL_LR,-59,-42,-70,-61,-33,20
2020-05-07,CL_ML,-44,-26,-45,-37,-22,18
2020-05-07,CL_NB,-47,-33,-38,-67,-49,15
2020-05-07,CL_TA,-60,-31,-60,-39,-32,19
2020-05-07,CL_VS,-54,-35,-62,-49,-34,19
2020-05-07,CM,-16,-9,-15,-15,-15,10
2020-05-07,CO,-66,-41,-54,-64,-56,28
2020-05-07,CO_AMA,,,-60,,-43,
2020-05-07,CO_ANT,-65,-42,-53,-66,-55,26
2020-05-07,CO_ARA,,-17,-43,-41,-29,
2020-05-07,CO_CAL,-67,-46,-54,-80,-53,25
2020-05-07,CO_CAS,-64,-42,-46,-60,-38,25
2020-05-07,CO_CAU,-62,-43,-51,-41,-47,22
2020-05-07,CO_CAU,-62,-39,-56,-57,-52,24
2020-05-07,CO_CES,-65,-45,-54,-76,-45,22
2020-05-07,CO_CUN,-59,-38,-51,-55,-49,29
2020-05-07,CO_GUV,,,-53,,-31,
2020-05-07,CO_HUI,-63,-45,-56,,-49,24
2020-05-07,CO_LAG,-63,-40,-54,-65,-44,22
2020-05-07,CO_MAG,-66,-46,-66,-78,-50,21
2020-05-07,CO_MET,-66,-45,-48,-49,-48,27
2020-05-07,CO_PUT,-54,-46,-42,,-34,20
2020-05-07,CO_RIS,-68,-37,-62,-73,-55,26
2020-05-07,CO_SAN,-65,-38,-55,-62,-54,25
2020-05-07,CO_SUC,-59,-35,-44,-82,-38,19
2020-05-07,CO_TOL,-65,-42,-49,-77,-51,24
2020-05-07,CO_VAC,-62,-39,-56,-57,-52,24
2020-05-07,CO_VID,,,-20,,-1,
2020-05-07,CR,-43,-28,-49,-48,-35,19
2020-05-07,CV,-51,-38,-45,-67,-52,23
2020-05-07,CZ,-31,34,38,-27,-32,8
2020-05-07,DE,-33,-3,47,-35,-28,11
2020-05-07,DE_BB,-21,7,33,-26,-21,8
2020-05-07,DE_BE,-40,15,14,-40,-38,12
2020-05-07,DE_BW,-35,-6,45,-36,-30,12
2020-05-07,DE_BY,-36,-4,37,-40,-31,12
2020-05-07,DE_HB,-39,-4,41,-43,-32,11
2020-05-07,DE_HE,-35,-6,51,-50,-32,12
2020-05-07,DE_HH,-48,-4,56,-46,-40,15
2020-05-07,DE_MV,-27,-2,22,-24,-19,6
2020-05-07,DE_NI,-31,-4,48,-31,-30,11
2020-05-07,DE_NW,-31,-4,69,-36,-30,11
2020-05-07,DE_RP,-27,-4,41,-41,-27,10
2020-05-07,DE_SH,-29,-1,69,-29,-29,11
2020-05-07,DE_SL,-28,-7,52,-43,-29,11
2020-05-07,DE_SN,-26,-3,63,-24,-19,7
2020-05-07,DE_ST,-23,-3,30,-24,-15,6
2020-05-07,DE_TH,-24,-4,57,-17,-19,6
2020-05-07,DK,-12,17,150,-31,-33,7
2020-05-07,DO,-63,-42,-53,-76,-61,29
2020-05-07,EC,-67,-48,-63,-69,-68,32
2020-05-07,EE,-28,-7,46,-30,-41,13
2020-05-07,EG,-53,-2,-42,-44,-26,14
2020-05-07,ES,-76,-33,-29,-63,-58,24
2020-05-07,ES_AN,-75,-38,-37,-65,-57,21
2020-05-07,ES_AS,-76,-30,6,-42,-55,21
2020-05-07,ES_CB,-75,-31,0,-55,-54,22
2020-05-07,ES_CE,-84,-47,-57,-71,-55,
2020-05-07,ES_CM,-74,-35,-37,-64,-53,22
2020-05-07,ES_CN,-80,-42,-63,-68,-59,24
2020-05-07,ES_CT,-76,-27,-30,-61,-60,27
2020-05-07,ES_EX,-74,-37,-24,-53,-51,17
2020-05-07,ES_GA,-74,-30,-1,-60,-53,22
2020-05-07,ES_IB,-73,-33,-22,-66,-53,24
2020-05-07,ES_MC,-74,-30,-33,-52,-49,21
2020-05-07,ES_MD,-81,-34,-37,-70,-69,31
2020-05-07,ES_ML,-77,-42,-41,-72,-55,
2020-05-07,ES_NC,-73,-27,-14,-67,-51,21
2020-05-07,ES_PV,-76,-24,-6,-50,-54,23
2020-05-07,ES_RI,-73,-33,-12,-64,-50,20
2020-05-07,ES_VC,-76,-37,-33,-64,-55,23
2020-05-07,FI,-32,-3,96,-49,-44,12
2020-05-07,FJ,-19,-12,-8,-25,-15,14
2020-05-07,FR,-69,-12,-48,-70,-58,25
2020-05-07,FR_ARA,-69,-14,-48,-72,-57,26
2020-05-07,FR_BFC,-66,-13,-34,-62,-52,22
2020-05-07,FR_BRE,-66,-8,-25,-67,-52,23
2020-05-07,FR_COR,-64,-24,-42,-60,-49,19
2020-05-07,FR_CVL,-65,-10,-46,-67,-55,23
2020-05-07,FR_GES,-67,-11,-39,-69,-55,22
2020-05-07,FR_HDF,-65,-11,-43,-71,-56,23
2020-05-07,FR_IDF,-74,-13,-71,-72,-71,32
2020-05-07,FR_NAQ,-66,-13,-39,-67,-52,22
2020-05-07,FR_NOR,-66,-10,-39,-71,-53,22
2020-05-07,FR_OCC,-66,-12,-43,-67,-56,23
2020-05-07,FR_PAC,-67,-16,-50,-66,-56,24
2020-05-07,FR_PDL,-68,-11,-33,-72,-54,24
2020-05-07,GA,-24,-13,-9,-31,-26,20
2020-05-07,GB,-67,-15,16,-62,-63,25
2020-05-07,GE,-63,-38,-25,-60,-57,20
2020-05-07,GH,-21,-8,-17,-25,-20,15
2020-05-07,GR,-48,9,31,-42,-36,14
2020-05-07,GT,-49,-33,-41,-64,-41,23
2020-05-07,GW,,,-14,,-29,
2020-05-07,HK,-20,-5,-11,-24,-3,9
2020-05-07,HN,-71,-51,-49,-71,-58,25
2020-05-07,HR,-42,-12,32,-52,-38,12
2020-05-07,HT,-27,-22,-12,-41,-30,7
2020-05-07,HU,-32,-8,4,-44,-38,15
2020-05-07,ID,-44,-18,-37,-62,-58,24
2020-05-07,ID_AC,-35,-18,-36,-57,-45,16
2020-05-07,ID_BA,-48,-38,-60,-80,-56,23
2020-05-07,ID_BB,-31,-5,-25,-73,-53,19
2020-05-07,ID_BE,-31,-20,-42,-62,-54,20
2020-05-07,ID_BT,-36,-15,-31,-71,-62,28
2020-05-07,ID_GO,-47,-36,-29,-42,-58,26
2020-05-07,ID_JA,-35,-19,-33,-64,-51,19
2020-05-07,ID_JB,-59,-11,-31,-56,-60,26
